,ID,AGE GROUP,CHANNEL OF SALE,SALES
2378,629297319,26-35,internet,0
2379,420525075,56+,phone,0
2380,930141228,36-45,phone,1
2381,517453507,36-45,internet,0
2382,184379126,46-55,internet,0
2383,815089008,36-45,phone,1
2384,410647701,26-35,internet,1
2385,184213798,18-25,phone,0
2386,351961613,36-45,phone,1
2387,944140958,36-45,phone,1
2388,394779052,36-45,phone,0
2389,376788605,56+,internet,1
2390,341094066,26-35,internet,0
2391,901416711,36-45,phone,1
2392,639437299,26-35,internet,0
2393,675889527,46-55,phone,1
2394,518295952,26-35,phone,0
2395,835336887,36-45,phone,1
2396,427668597,36-45,phone,1
2397,335231839,26-35,internet,0
2398,213878610,26-35,internet,1
2399,842509550,26-35,internet,0
2400,258200670,56+,internet,0
2401,548106943,36-45,internet,1
2402,429281467,46-55,phone,1
2403,326048248,26-35,internet,1
2404,529945769,46-55,phone,0
2405,838346138,18-25,phone,0
2406,748342890,18-25,internet,1
2407,923994938,46-55,phone,0
2408,579648815,26-35,internet,0
2409,854524799,46-55,phone,0
2410,790407050,26-35,internet,0
2411,823857217,26-35,phone,0
2412,564115357,18-25,internet,1
2413,776505848,18-25,internet,1
2414,101931287,36-45,phone,1
2415,396664965,18-25,internet,1
2416,103799152,26-35,internet,0
2417,195321081,26-35,phone,0
2418,483970845,26-35,internet,1
2419,535693640,56+,internet,1
2420,604113318,46-55,phone,0
2421,973906743,26-35,internet,0
2422,802815117,46-55,phone,0
2423,678174474,26-35,internet,1
2424,363261503,26-35,internet,0
2425,574861457,26-35,phone,0
2426,793118708,56+,phone,1
2427,563543970,36-45,phone,1
2428,620959621,18-25,internet,0
2429,888945523,18-25,internet,1
2430,259165508,26-35,internet,1
2431,374475193,36-45,internet,1
2432,947426701,56+,phone,0
2433,553848569,26-35,internet,0
2434,464641007,36-45,internet,0
2435,604853975,56+,phone,1
2436,947753905,26-35,internet,0
2437,495053188,26-35,internet,1
2438,423603684,18-25,phone,0
2439,134424282,46-55,phone,1
2440,196780081,36-45,phone,1
2441,641414289,36-45,phone,1
2442,399826108,36-45,phone,0
2443,554541791,26-35,internet,1
2444,929348454,56+,phone,1
2445,420708083,18-25,internet,1
2446,289261259,46-55,phone,0
2447,959447872,36-45,phone,0
2448,881038364,46-55,internet,0
2449,289041709,18-25,internet,1
2450,402386217,56+,internet,0
2451,110231772,36-45,phone,1
2452,320691410,36-45,phone,0
2453,206713958,46-55,phone,0
2454,312090390,36-45,phone,1
2455,126954556,56+,phone,0
2456,868326557,56+,phone,0
2457,790630246,26-35,internet,1
2458,325660638,26-35,phone,0
2459,593736830,36-45,phone,0
2460,401378339,36-45,phone,0
2461,276967207,18-25,internet,1
2462,382529842,18-25,phone,1
2463,429516229,26-35,internet,1
2464,567391768,18-25,internet,1
2465,961460819,36-45,phone,0
2466,124351064,26-35,internet,1
2467,294900132,36-45,phone,0
2468,947392207,46-55,phone,0
2469,952373939,56+,internet,0
2470,982929056,36-45,phone,1
2471,597767897,26-35,phone,1
2472,950317444,36-45,phone,1
2473,902996635,56+,internet,1
2474,428949721,56+,phone,1
2475,394655153,18-25,internet,1
2476,323614489,56+,internet,1
2477,460671635,46-55,internet,0
2478,109833122,56+,internet,1
2479,278703284,56+,internet,1
2480,167456740,26-35,phone,1
2481,655785819,26-35,phone,0
2482,729922066,46-55,phone,1
2483,319758451,36-45,phone,0
2484,694163790,36-45,phone,0
2485,499604284,56+,internet,0
2486,282958591,36-45,phone,1
2487,606338003,26-35,phone,0
2488,462578267,36-45,phone,0
2489,658937941,46-55,internet,0
2490,603485147,56+,phone,0
2491,530812219,46-55,internet,0
2492,217287073,46-55,internet,1
2493,425239473,46-55,internet,1
2494,442204181,26-35,internet,0
2495,729223795,26-35,internet,0
2496,258273359,36-45,phone,0
2497,725089637,36-45,internet,0
2498,580051724,26-35,phone,0
2499,826112819,56+,phone,0
2500,209264281,36-45,phone,1
2501,329830311,26-35,internet,0
2502,696487766,18-25,phone,0
2503,777395745,36-45,phone,0
2504,228899452,36-45,internet,1
2505,545708838,18-25,internet,1
2506,287540151,26-35,internet,0
2507,806237062,46-55,phone,1
2508,843051327,26-35,internet,0
2509,837162998,26-35,phone,1
2510,244707349,46-55,phone,0
2511,616252765,26-35,phone,0
2512,965209313,26-35,internet,0
2513,412386604,36-45,internet,1
2514,230652677,36-45,phone,1
2515,747264982,46-55,phone,0
2516,448957329,36-45,phone,1
2517,554778229,36-45,phone,1
2518,936618196,36-45,phone,1
2519,416373535,18-25,internet,1
2520,455789292,36-45,phone,1
2521,755639722,26-35,internet,0
2522,670106630,18-25,internet,1
2523,400677113,56+,internet,0
2524,385224659,56+,phone,1
2525,955819996,36-45,internet,1
2526,162478008,36-45,internet,1
2527,703992365,56+,phone,1
2528,795630106,36-45,phone,1
2529,779456239,26-35,internet,0
2530,445211785,36-45,phone,0
2531,159765069,36-45,internet,0
2532,957414369,36-45,internet,1
2533,290759623,36-45,phone,1
2534,368405459,18-25,phone,1
2535,200064693,46-55,internet,0
2536,764930041,46-55,phone,0
2537,407683412,26-35,internet,0
2538,250853881,36-45,phone,0
2539,829392415,36-45,internet,0
2540,480031896,36-45,internet,1
2541,389264159,46-55,phone,0
2542,530944615,36-45,phone,1
2543,850217317,36-45,internet,1
2544,878410926,56+,phone,0
2545,746181845,46-55,phone,0
2546,643519398,18-25,internet,1
2547,847346154,56+,phone,1
2548,952967057,46-55,phone,1
2549,140162367,36-45,internet,1
2550,426209779,26-35,internet,0
2551,201299584,36-45,phone,0
2552,799146887,46-55,internet,0
2553,269612067,56+,phone,1
2554,298968447,26-35,internet,1
2555,327969610,26-35,internet,0
2556,679380504,26-35,internet,1
2557,999888723,46-55,phone,1
2558,604888244,26-35,internet,1
2559,749298499,26-35,phone,1
2560,174013852,46-55,phone,1
2561,657621871,36-45,phone,0
2562,220411682,26-35,internet,1
2563,328320509,46-55,phone,0
2564,490887887,26-35,internet,1
2565,488933121,26-35,internet,1
2566,438650462,46-55,phone,0
2567,985178050,26-35,phone,1
2568,569881149,56+,phone,0
2569,501338329,56+,internet,1
2570,530843943,26-35,phone,1
2571,443036944,26-35,internet,1
2572,122746640,36-45,phone,1
2573,584961950,26-35,internet,1
2574,960060357,26-35,internet,1
2575,787520297,18-25,internet,1
2576,544721053,56+,phone,0
2577,119014134,18-25,internet,0
2578,986250577,56+,internet,1
2579,279497706,26-35,phone,1
2580,553050700,46-55,phone,1
2581,686520064,36-45,phone,1
2582,252863197,26-35,internet,1
2583,264263927,56+,phone,1
2584,921140783,26-35,internet,0
2585,329583212,46-55,phone,1
2586,983554409,46-55,phone,0
2587,658547327,18-25,internet,0
2588,113223488,46-55,internet,0
2589,567609104,36-45,phone,0
2590,569746269,46-55,internet,0
2591,229812101,26-35,internet,0
2592,419434785,36-45,phone,0
2593,486429241,18-25,internet,0
2594,481058674,36-45,internet,0
2595,552582947,36-45,phone,1
2596,971347987,18-25,internet,0
2597,249586186,18-25,internet,0
2598,587337049,36-45,internet,1
2599,642126319,56+,internet,1
2600,776538703,36-45,phone,0
2601,736268911,56+,internet,0
2602,195024946,46-55,phone,0
2603,232260685,18-25,internet,0
2604,499013708,26-35,internet,1
2605,537801383,26-35,internet,1
2606,750244783,26-35,internet,1
2607,485983023,26-35,internet,0
2608,171521906,26-35,internet,1
2609,490428221,36-45,phone,0
2610,525991606,26-35,phone,1
2611,738866340,36-45,phone,0
2612,347080442,36-45,phone,0
2613,838116657,26-35,internet,0
2614,393130032,26-35,internet,1
2615,971363046,46-55,phone,0
2616,991369620,56+,phone,1
2617,530233427,46-55,phone,1
2618,507968133,26-35,internet,0
2619,180617205,36-45,phone,1
2620,526541062,26-35,internet,0
2621,309941594,26-35,internet,0
2622,538714733,26-35,internet,0
2623,781887021,26-35,internet,0
2624,561287094,36-45,phone,0
2625,970309165,56+,phone,1
2626,559500967,46-55,internet,0
2627,405595984,26-35,internet,0
2628,296549586,36-45,phone,0
2629,844678684,26-35,internet,1
2630,415945974,18-25,internet,0
2631,442977917,46-55,phone,1
2632,230853120,18-25,internet,1
2633,933855840,18-25,internet,1
2634,334863853,26-35,internet,0
2635,907645418,26-35,internet,0
2636,394451843,56+,phone,1
2637,898097675,26-35,phone,0
2638,126046693,36-45,phone,1
2639,924401157,26-35,internet,1
2640,399493535,36-45,phone,0
2641,627626537,36-45,phone,1
2642,826159157,26-35,internet,1
2643,247830055,56+,phone,1
2644,283074951,26-35,internet,1
2645,884458725,26-35,phone,0
2646,901136154,46-55,internet,0
2647,150860937,56+,internet,0
2648,490440936,36-45,phone,0
2649,589190066,36-45,phone,0
2650,484665760,46-55,phone,1
2651,431174025,26-35,internet,1
2652,448476363,18-25,internet,0
2653,717061691,18-25,internet,0
2654,953579168,46-55,phone,1
2655,620998424,36-45,phone,1
2656,137265910,26-35,internet,0
2657,667520853,36-45,internet,1
2658,778097058,26-35,internet,0
2659,764541236,26-35,internet,1
2660,296522192,26-35,internet,1
2661,578708504,26-35,phone,1
2662,650403828,36-45,phone,1
2663,169761351,36-45,phone,1
2664,146504153,18-25,phone,1
2665,172546611,26-35,internet,0
2666,622734107,36-45,internet,0
2667,205879194,46-55,internet,0
2668,437275082,36-45,phone,0
2669,397800481,46-55,phone,1
2670,678525335,36-45,phone,1
2671,395430937,18-25,internet,0
2672,642084260,36-45,phone,0
2673,369225057,26-35,internet,1
2674,538321505,26-35,internet,0
2675,476192622,26-35,internet,0
2676,476602454,36-45,phone,0
2677,411475265,26-35,internet,0
2678,837549573,26-35,internet,1
2679,908108001,26-35,phone,1
2680,985966302,46-55,phone,1
2681,641762037,26-35,internet,0
2682,159770592,36-45,phone,1
2683,437241066,26-35,internet,0
2684,130071782,56+,phone,1
2685,171248740,26-35,internet,0
2686,478162473,46-55,phone,1
2687,204224437,18-25,internet,0
2688,415439289,36-45,phone,0
2689,128306495,36-45,phone,0
2690,316188910,36-45,phone,0
2691,351574269,18-25,internet,1
2692,186935030,26-35,internet,1
2693,226090240,36-45,phone,0
2694,106550791,18-25,internet,1
2695,371238592,36-45,phone,0
2696,810212758,18-25,internet,1
2697,399459332,18-25,internet,0
2698,227269069,36-45,phone,1
2699,958528846,26-35,internet,1
2700,986573384,36-45,phone,0
2701,198802695,56+,phone,0
2702,711047069,56+,phone,0
2703,678983383,18-25,internet,0
2704,698596811,26-35,internet,1
2705,632318078,56+,internet,0
2706,898496243,36-45,phone,0
2707,214673245,18-25,internet,1
2708,365690229,26-35,phone,1
2709,358317799,56+,phone,0
2710,820349607,36-45,phone,0
2711,316630829,46-55,phone,0
2712,127831603,26-35,internet,1
2713,768359693,36-45,phone,0
2714,883407225,46-55,phone,0
2715,195952278,56+,internet,0
2716,546060328,26-35,internet,0
2717,551286548,46-55,phone,1
2718,505496614,18-25,internet,1
2719,139813769,56+,phone,1
2720,753245045,36-45,phone,1
2721,876208061,36-45,internet,0
2722,236184442,36-45,internet,0
2723,350649252,36-45,phone,1
2724,530884120,46-55,phone,0
2725,539154901,56+,internet,1
2726,290424983,18-25,internet,0
2727,817908599,36-45,phone,0
2728,910848236,26-35,internet,1
2729,909375927,36-45,phone,1
2730,325543212,36-45,phone,0
2731,901097641,36-45,phone,0
2732,720878056,46-55,internet,1
2733,163206798,56+,phone,0
2734,292712021,46-55,internet,0
2735,501682709,46-55,phone,1
2736,744163247,26-35,internet,1
2737,605570340,26-35,phone,1
2738,375384949,36-45,phone,1
2739,524392353,18-25,phone,0
2740,227831352,46-55,phone,1
2741,564916835,36-45,phone,0
2742,678164018,26-35,phone,0
2743,191055018,36-45,phone,1
2744,126382893,26-35,internet,1
2745,887015965,56+,phone,1
2746,683293428,26-35,internet,1
2747,332174341,36-45,internet,1
2748,769795715,26-35,internet,1
2749,748296769,26-35,internet,0
2750,353685622,56+,phone,0
2751,335454606,36-45,phone,1
2752,523064364,36-45,phone,0
2753,130127033,56+,internet,1
2754,859254292,26-35,internet,1
2755,727218851,46-55,phone,0
2756,581551950,46-55,phone,1
2757,309216512,26-35,internet,1
2758,863760312,26-35,internet,1
2759,693680201,36-45,phone,1
2760,769502528,46-55,internet,1
2761,621813463,26-35,internet,1
2762,962892160,36-45,internet,0
2763,714889397,46-55,phone,0
2764,410089971,46-55,internet,0
2765,145940236,56+,phone,0
2766,893825897,36-45,phone,0
2767,263427080,26-35,internet,0
2768,315841145,36-45,phone,1
2769,905817402,56+,internet,1
2770,766817711,18-25,internet,1
2771,679577932,56+,internet,0
2772,494744020,46-55,internet,0
2773,265594964,18-25,internet,0
2774,535396653,18-25,internet,1
2775,525488246,56+,phone,1
2776,524750200,26-35,internet,1
2777,681682106,18-25,internet,1
2778,563252206,26-35,internet,1
2779,829000976,46-55,phone,1
2780,859809050,46-55,internet,1
2781,457918185,26-35,internet,1
2782,873570938,56+,internet,1
2783,146843561,18-25,phone,1
2784,190507562,26-35,internet,0
2785,150153938,36-45,internet,0
2786,153821263,36-45,phone,0
2787,664037267,36-45,phone,0
2788,792660557,56+,phone,0
2789,640231274,56+,phone,0
2790,569846638,26-35,internet,0
2791,266428286,36-45,phone,1
2792,444358488,36-45,internet,1
2793,566660727,46-55,phone,1
2794,355603015,26-35,internet,1
2795,516247896,26-35,internet,1
2796,387405644,56+,phone,1
2797,421820404,26-35,internet,0
2798,830084457,46-55,phone,0
2799,609043288,26-35,internet,1
2800,542328004,26-35,internet,0
2801,381767480,36-45,internet,0
2802,678286835,36-45,phone,1
2803,817751162,36-45,phone,0
2804,410816759,26-35,internet,0
2805,950801887,26-35,internet,0
2806,790496303,46-55,phone,1
2807,229303739,46-55,phone,1
2808,796385390,36-45,phone,1
2809,470454131,18-25,internet,1
2810,346451466,56+,phone,1
2811,652740692,26-35,internet,1
2812,514342876,18-25,internet,0
2813,465340067,18-25,internet,0
2814,626205931,18-25,internet,1
2815,339276364,36-45,phone,0
2816,952442356,26-35,internet,0
2817,857572081,46-55,phone,1
2818,167754791,26-35,internet,1
2819,217927659,26-35,internet,0
2820,560542065,56+,phone,1
2821,753420141,36-45,internet,0
2822,823176692,56+,phone,0
2823,987456256,46-55,phone,1
2824,210887198,18-25,phone,0
2825,980873556,36-45,internet,1
2826,319588228,46-55,phone,1
2827,815926951,46-55,phone,0
2828,344721452,36-45,phone,1
2829,240950964,46-55,phone,0
2830,797385604,36-45,phone,1
2831,393163027,26-35,internet,0
2832,969448323,46-55,phone,0
2833,994142575,56+,phone,1
2834,303813218,36-45,internet,1
2835,524440888,18-25,internet,1
2836,890057046,56+,phone,1
2837,661512660,56+,phone,0
2838,993626025,18-25,internet,0
2839,625585863,18-25,internet,0
2840,179915255,46-55,phone,1
2841,991470507,46-55,phone,1
2842,722810992,26-35,internet,1
2843,410022884,46-55,phone,1
2844,191539278,18-25,internet,1
2845,597049388,36-45,internet,0
2846,172599770,36-45,phone,1
2847,488739429,36-45,phone,1
2848,564032121,18-25,internet,0
2849,351280529,26-35,internet,1
2850,890489150,26-35,internet,0
2851,510743203,18-25,internet,0
2852,600349895,18-25,internet,0
2853,630553370,46-55,phone,1
2854,502583282,18-25,internet,1
2855,423604634,26-35,internet,1
2856,203287487,56+,phone,1
2857,711929447,36-45,phone,0
2858,283830113,18-25,phone,1
2859,412388142,36-45,phone,1
2860,213277518,36-45,phone,0
2861,990321717,26-35,internet,0
2862,979139498,36-45,phone,1
2863,914620651,26-35,internet,0
2864,940841867,46-55,phone,1
2865,796375206,36-45,phone,0
2866,610133080,26-35,internet,0
2867,634887639,36-45,phone,0
2868,463858555,36-45,phone,0
2869,113905021,26-35,internet,1
2870,767999533,18-25,internet,1
2871,609643761,46-55,phone,1
2872,872080988,36-45,phone,0
2873,169209667,56+,internet,1
2874,413284060,26-35,internet,0
2875,111858438,26-35,internet,0
2876,145137780,36-45,phone,0
2877,980981951,26-35,internet,0
2878,862289547,26-35,internet,1
2879,310549323,46-55,phone,1
2880,144491342,46-55,internet,0
2881,306193312,18-25,phone,1
2882,449156626,46-55,internet,1
2883,500782183,26-35,internet,1
2884,903906166,36-45,phone,0
2885,792029494,26-35,internet,1
2886,828608906,56+,internet,1
2887,900232501,26-35,internet,0
2888,561273662,26-35,internet,0
2889,105684659,18-25,internet,1
2890,554745048,26-35,internet,0
2891,938058881,36-45,internet,0
2892,373292547,18-25,phone,0
2893,427067893,36-45,phone,1
2894,622938130,18-25,internet,0
2895,678632575,36-45,phone,0
2896,872645770,36-45,phone,1
2897,733725374,18-25,internet,1
2898,603497387,26-35,phone,0
2899,455911463,56+,phone,0
2900,805198821,26-35,internet,1
2901,621550178,18-25,internet,0
2902,185713394,46-55,internet,1
2903,882038871,56+,phone,0
2904,215731684,18-25,internet,1
2905,276494497,36-45,phone,1
2906,988619715,56+,internet,0
2907,858338086,46-55,phone,1
2908,455482356,18-25,internet,0
2909,449989678,26-35,phone,1
2910,632122209,26-35,internet,0
2911,662650808,56+,phone,0
2912,336085842,36-45,internet,0
2913,179095094,36-45,phone,0
2914,852223173,46-55,phone,0
2915,587274713,46-55,phone,1
2916,877287108,36-45,internet,0
2917,197998282,56+,phone,0
2918,372719995,26-35,internet,1
2919,538775034,36-45,phone,1
2920,160449307,26-35,internet,1
2921,294224575,36-45,phone,1
2922,324947709,56+,phone,1
2923,983702925,18-25,internet,0
2924,196184684,26-35,internet,1
2925,994771492,26-35,internet,1
2926,876163762,26-35,internet,0
2927,133994454,56+,phone,0
2928,222448641,36-45,phone,1
2929,612471292,36-45,phone,0
2930,554852625,36-45,phone,1
2931,601365036,26-35,internet,0
2932,855943742,26-35,internet,1
2933,983715327,46-55,phone,0
2934,459074277,18-25,phone,0
2935,421323705,26-35,internet,1
2936,771937605,56+,phone,1
2937,305468253,36-45,phone,1
2938,582954431,56+,phone,1
2939,269418522,26-35,internet,0
